sttl,dttl,sloss,dloss,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,dmeansz,Sjit,Stime,Ltime,tcprtt,synack,ackdat,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,srcip_175.45,srcip_59.166,sport_0,sport_other,dsport_0,dsport_53,dsport_110,dsport_135,dsport_179,dsport_445,dsport_514,dsport_520,dsport_other,state_CON,state_FIN,state_INT,Label
31,29,6,6,130554.9063,158117.2344,22,24,255,255,3796325774,1651249836,103,432.223897,1421946025,1421946026,0.000733,0.000592,0.000141,0,2,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,12,891157.1875,6255373.5,36,38,255,255,396514888,2542134554,431,51.864163,1421942319,1421942319,0.000711,0.000523,0.000188,0,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,11,15,23917.36133,30524.13867,52,54,255,255,497846797,558298872,69,1746.308385,1421938779,1421938780,0.000688,0.000541,0.000147,0,3,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,0,0,547329.0,667291.5,2,2,0,0,0,0,89,0.0,1421934771,1421934771,0.0,0.0,0.0,0,5,2,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,17,17,92102.03906,93682.77344,70,60,255,255,3324240792,3324550761,212,983.352099,1421953952,1421953954,0.000775,0.000613,0.000162,0,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
62,252,30,8,515091.5313,15622.2627,66,26,255,255,3384852280,2204237943,78,1173.452024,1421930260,1421930261,0.060477,0.013835,0.046642,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
31,29,7,28,243483.875,3724472.0,68,70,255,255,3878949183,3941009949,877,0.0,1421953889,1421953889,0.000595,0.000476,0.000119,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
254,0,0,0,114000000.0,0.0,2,0,0,0,0,0,0,0.0,1421932381,1421932381,0.0,0.0,0.0,2,7,7,3,7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
31,29,7,39,390160.2188,6570124.5,90,92,255,255,770688007,779449462,947,0.0,1421948157,1421948157,0.000654,0.000519,0.000135,0,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,17,696845.8125,7664056.0,46,48,255,255,2105408101,2105694183,653,52.510651,1421933871,1421933871,0.00073,0.000573,0.000157,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,3,5,11782.49902,72352.375,14,18,255,255,1617874173,1618847696,565,8776.335615,1421937145,1421937146,0.000691,0.000557,0.000134,0,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,19,8,512725.125,45370.25391,54,42,255,255,3252467230,3278617253,80,837.541853,1421944085,1421944085,0.000715,0.000557,0.000158,0,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,3,5,10310.17676,68336.05469,12,18,255,255,3829713238,1685969079,565,9600.401073,1421949501,1421949502,0.000632,0.000507,0.000125,0,5,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,0,0,553554.5,674881.5,2,2,0,0,0,0,89,0.0,1421930197,1421930197,0.0,0.0,0.0,0,3,1,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,7,18,485115.9688,5209542.5,48,50,255,255,2943562991,2943875991,638,63.961985,1421947237,1421947237,0.000811,0.00063,0.000181,0,3,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,552507.0625,673604.5,2,2,0,0,0,0,89,0.0,1421935268,1421935268,0.0,0.0,0.0,0,2,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,4,1,20976596.0,938646.375,14,8,255,255,807875395,819130035,53,15.037913,1421944256,1421944256,0.000576,0.000455,0.000121,0,5,1,1,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,18,927633.6875,10225744.0,48,50,255,255,2026099780,4176020475,652,40.432459,1421944967,1421944967,0.000763,0.000629,0.000134,0,4,4,4,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,1850467.25,1065420.5,4,4,0,0,0,0,76,0.628383,1421940091,1421940091,0.0,0.0,0.0,0,8,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
31,29,3,5,10539.07227,69853.17969,12,18,255,255,2963623078,815115802,565,9575.076484,1421943966,1421943967,0.00073,0.000554,0.000176,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
62,252,39,8,220560.8438,5628.817871,84,30,255,255,114856305,401722822,76,3608.979879,1421931587,1421931590,0.132207,0.069581,0.062626,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
31,29,0,0,739102.125,395575.8125,4,4,0,0,0,0,76,1.707899,1421946048,1421946048,0.0,0.0,0.0,0,6,1,1,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31,29,7,11,1931526.75,11709602.0,34,36,255,255,2443959986,2444293848,375,15.222831,1421928718,1421928718,0.000759,0.000621,0.000138,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,7,490269.625,712058.25,32,24,255,255,4240902198,4241212100,228,0.0,1421936631,1421936631,0.000739,0.00063,0.000109,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,30,32,12615.10352,25386.31055,122,126,255,255,3331201111,3348399414,125,2938.886985,1421946544,1421946549,0.000659,0.000517,0.000142,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,1,2,712950.625,4515354.0,6,8,255,255,1078142712,3232482293,242,29.8292,1421928995,1421928995,0.000654,0.00052,0.000134,0,8,1,1,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,555133.0625,676806.125,2,2,0,0,0,0,89,0.0,1421954366,1421954366,0.0,0.0,0.0,0,2,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,0,0,546792.8125,681388.0,2,2,0,0,0,0,81,0.0,1421943912,1421943912,0.0,0.0,0.0,0,4,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,0,0,1786941.5,1044673.5,4,4,0,0,0,0,76,0.613533,1421942830,1421942830,0.0,0.0,0.0,0,4,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
31,29,0,0,524708.0,639712.5,2,2,0,0,0,0,89,0.0,1421947035,1421947035,0.0,0.0,0.0,0,3,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,0,0,1874784.625,1047673.75,4,4,0,0,0,0,76,0.636632,1421940240,1421940240,0.0,0.0,0.0,0,4,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
31,29,0,0,643880.9375,785005.5,2,2,0,0,0,0,89,0.0,1421948696,1421948696,0.0,0.0,0.0,0,3,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,3,5,11538.32324,76476.23438,12,18,255,255,1000379432,1001445656,565,9528.554325,1421933862,1421933863,0.00073,0.000575,0.000155,0,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,3,5,11524.78809,76386.51563,12,18,255,255,1251324720,1252293431,565,9529.734612,1421933523,1421933524,0.000685,0.000532,0.000153,0,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,51.195515,0.0,6,0,0,0,0,0,0,0.045299,1421953499,1421953549,0.0,0.0,0.0,0,4,2,4,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
31,29,3,5,11322.5791,75046.27344,12,18,255,255,2681566265,537274483,565,9598.435909,1421938962,1421938963,0.0007,0.000564,0.000136,0,4,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,3,5,11213.91211,74326.02344,12,18,255,255,3449709589,1314936745,565,9532.872663,1421930896,1421930897,0.000623,0.000492,0.000131,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,0,0,479704.8125,597786.0,2,2,0,0,0,0,81,0.0,1421947696,1421947696,0.0,0.0,0.0,0,2,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,7,16,978646.375,9695620.0,44,46,255,255,959690227,3113603308,595,32.100691,1421933164,1421933164,0.000652,0.000513,0.000139,0,5,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,18,975634.25,10047726.0,48,50,255,255,4054956982,4055284995,612,31.526253,1421943714,1421943714,0.000819,0.000657,0.000162,0,3,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,30,883370.75,13317131.0,72,74,255,255,1959468142,1959799371,863,28.549268,1421935854,1421935854,0.000771,0.000606,0.000165,0,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,21,197,42336.27734,1689143.0,240,438,255,255,3752341643,1621976811,1252,769.21662,1421951348,1421951350,0.000741,0.000571,0.00017,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,518189.9063,631765.75,2,2,0,0,0,0,89,0.0,1421935585,1421935585,0.0,0.0,0.0,0,3,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,6,5,3934395.0,3671975.25,24,22,255,255,304499847,304789882,92,11.340406,1421935858,1421935858,0.000772,0.000609,0.000163,0,7,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,27,297083.2188,4129614.0,68,68,255,255,2882863016,2919784265,824,121.038504,1421945265,1421945265,0.000689,0.000564,0.000125,0,19,4,4,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,1857712.0,1038133.188,4,4,0,0,0,0,76,0.645353,1421928770,1421928770,0.0,0.0,0.0,0,3,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
31,29,0,0,474885.875,591780.875,2,2,0,0,0,0,81,0.0,1421928380,1421928380,0.0,0.0,0.0,0,3,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,7,18,308462.2188,3317060.0,48,50,255,255,3557195225,1442355537,636,0.0,1421941290,1421941290,0.000731,0.000566,0.000165,0,5,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,2,2,587720.6875,480803.4688,8,10,255,255,1732053947,1734103954,82,98.124686,1421955571,1421955571,0.000628,0.000491,0.000137,0,3,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,7,15,1113902.25,10982912.0,42,44,255,255,3910067078,1779608283,592,0.0,1421930427,1421930428,0.000678,0.000535,0.000143,0,4,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,14,1664316.875,13955689.0,40,42,255,255,4226040259,4231731116,507,0.0,1421953800,1421953800,0.00061,0.000477,0.000133,0,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,6,6,70055.75,162316.8438,22,26,255,255,986432349,986661582,170,542.761049,1421927527,1421927527,0.000664,0.00052,0.000144,0,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,27,677307.0625,9511374.0,66,68,255,255,709256014,2859182815,811,42.384243,1421931428,1421931428,0.000798,0.000642,0.000156,0,4,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,2,370,55374.16016,3124721.25,362,746,255,255,857829749,3004227620,1458,979.326177,1421953003,1421953006,0.000665,0.000535,0.00013,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,0,0,804152.875,430391.6875,4,4,0,0,0,0,76,1.605371,1421953685,1421953685,0.0,0.0,0.0,0,6,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31,29,0,0,1754152.75,1009966.75,4,4,0,0,0,0,76,0.635217,1421946184,1421946184,0.0,0.0,0.0,0,3,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
31,29,11,15,10073.08496,12855.6084,52,54,255,255,496217642,2699632644,69,3043.334885,1421949914,1421949916,0.000674,0.00054,0.000134,0,6,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,0,0,566990.25,691262.125,2,2,0,0,0,0,89,0.0,1421950064,1421950064,0.0,0.0,0.0,0,4,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,35,33,41581.40625,43049.41406,126,122,255,255,366134533,366459986,107,1504.265523,1421945519,1421945521,0.000946,0.00067,0.000276,0,15,7,7,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,11,15,27237.21484,34761.04688,52,54,255,255,3689752299,1541206886,69,1425.346938,1421930534,1421930535,0.000672,0.000533,0.000139,0,9,1,1,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,1,4,387923.1563,8457980.0,8,12,255,255,2787858611,645954579,735,71.375593,1421939420,1421939420,0.000693,0.00055,0.000143,0,7,1,1,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,621276.625,757446.8125,2,2,0,0,0,0,89,0.0,1421933265,1421933265,0.0,0.0,0.0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,7,21,608917.1875,6630573.0,56,54,255,255,1403817115,3572276606,687,57.823321,1421945560,1421945560,0.000743,0.000605,0.000138,0,8,4,4,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,700513.875,384789.3125,4,4,0,0,0,0,78,1.782382,1421948129,1421948129,0.0,0.0,0.0,0,6,2,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31,29,0,0,501718.2188,611683.8125,2,2,0,0,0,0,89,0.0,1421928302,1421928302,0.0,0.0,0.0,0,2,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,18,8,5935934.5,535910.0625,52,42,255,255,2932085299,787820498,80,65.020908,1421935791,1421935791,0.000789,0.000654,0.000135,0,6,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
254,252,6,1,598452.5625,9438.384766,18,6,255,255,439540569,355215952,45,781.240505,1421929122,1421929122,0.058908,0.008365,0.050543,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
31,29,7,7,166886.2031,108357.5859,22,24,255,255,214121363,217367857,115,719.553866,1421928660,1421928661,0.000725,0.000549,0.000176,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,54,67,56373.49609,68505.92188,228,236,255,255,4046858885,1897584054,125,1217.176641,1421935922,1421935925,0.000715,0.000579,0.000136,0,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,3,5,12424.04981,76291.92969,14,18,255,255,661531474,662528299,565,8765.585628,1421946153,1421946154,0.00074,0.000601,0.000139,0,3,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
254,0,0,0,80000000.0,0.0,2,0,0,0,0,0,0,0.0,1421930758,1421930758,0.0,0.0,0.0,2,3,2,2,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
31,29,4,4,1747126.375,3814252.75,12,12,255,255,62996779,2212904631,189,18.231115,1421944831,1421944831,0.000747,0.000588,0.000159,0,5,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,1708006.25,954474.125,4,4,0,0,0,0,76,0.683772,1421951721,1421951721,0.0,0.0,0.0,0,6,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
31,29,3,5,10161.89551,67353.24219,12,18,255,255,1168734484,1169767317,565,9620.523317,1421949919,1421949920,0.000643,0.000508,0.000135,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,1,2,6969.459961,41895.06641,6,8,255,255,864149077,3200841228,229,4318.244733,1421946729,1421946730,0.000643,0.000511,0.000132,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,11,1658447.5,9974064.0,36,36,255,255,1992679819,4164137134,390,17.825072,1421928348,1421928348,0.000682,0.000529,0.000153,0,6,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,11,15,25143.30469,32053.78125,52,54,255,255,3701778549,1586222090,69,1423.312765,1421949583,1421949584,0.000688,0.000552,0.000136,0,3,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
254,0,0,0,23529412.0,0.0,2,0,0,0,0,0,0,0.0,1421930709,1421930709,0.0,0.0,0.0,2,6,6,6,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
31,29,4,4,512442.875,551124.5,16,18,255,255,3926965805,3931734803,91,91.661289,1421930295,1421930295,0.000602,0.000464,0.000138,0,7,6,1,6,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,1,338,18036.62695,1059343.75,333,698,255,255,2422938265,322915019,1455,1493.825037,1421945458,1421945465,0.0006,0.000478,0.000122,0,2,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,0,0,59419.40234,32638.82813,4,4,0,0,0,0,78,19.793568,1421952229,1421952229,0.0,0.0,0.0,0,7,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31,29,7,16,1202646.375,12203925.0,44,46,255,255,4000865862,4001176344,610,23.550572,1421951573,1421951573,0.000731,0.000603,0.000128,0,3,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,563706.5625,687258.6875,2,2,0,0,0,0,89,0.0,1421943476,1421943476,0.0,0.0,0.0,0,4,2,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,7,16,676951.0625,6848795.0,46,46,255,255,2980618039,831318619,628,60.079652,1421945498,1421945498,0.00067,0.000537,0.000133,0,12,4,4,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
60,0,0,0,117333328.0,0.0,2,0,0,0,0,0,0,0.0,1421931498,1421931498,0.0,0.0,0.0,0,3,3,3,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
31,29,7,27,1146584.625,15124421.0,66,68,255,255,822941537,823276188,761,22.370569,1421937706,1421937706,0.000822,0.000663,0.000159,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,3,5,12346.70215,75816.96094,14,18,255,255,148299678,2294976926,565,8766.179015,1421947086,1421947087,0.001225,0.000467,0.000758,0,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,0,0,524237.0,639138.25,2,2,0,0,0,0,89,0.0,1421936068,1421936068,0.0,0.0,0.0,0,2,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,0,0,1866028.625,1090909.125,4,4,0,0,0,0,76,0.594441,1421952091,1421952091,0.0,0.0,0.0,0,4,1,1,4,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
31,29,0,0,1893992.875,1074205.0,4,4,0,0,0,0,76,0.59397,1421949261,1421949261,0.0,0.0,0.0,0,6,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
31,29,0,0,1898465.25,1076741.5,4,4,0,0,0,0,76,0.628621,1421930479,1421930479,0.0,0.0,0.0,0,6,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
31,29,7,7,6158143.5,3811871.0,18,18,255,255,2770506614,624285823,136,13.250047,1421940548,1421940548,0.000738,0.000559,0.000179,0,3,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,17,644357.25,6602815.5,46,48,255,255,4097775865,1967283267,609,56.765497,1421945425,1421945425,0.00071,0.000547,0.000163,0,11,4,4,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,18,8,150656.5625,13610.5625,52,42,255,255,1346364375,3510157055,80,2761.89804,1421953230,1421953232,0.000647,0.000469,0.000178,0,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,7,42,946560.9375,16475984.0,96,98,255,255,1020535792,1020834281,974,24.320035,1421932255,1421932255,0.000749,0.00058,0.000169,0,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
60,0,0,0,150857136.0,0.0,2,0,0,0,0,0,0,0.0,1421932523,1421932523,0.0,0.0,0.0,0,6,6,3,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
31,29,2,370,15032.16602,852860.5,360,746,255,255,1499404442,1523107328,1458,1859.926037,1421945141,1421945151,0.000577,0.000441,0.000136,0,35,8,8,25,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,0,0,39030.64844,21439.36914,4,4,0,0,0,0,78,33.932641,1421931429,1421931429,0.0,0.0,0.0,0,6,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31,29,4,4,21967.49023,23625.70117,16,18,255,255,3699443001,3765076667,91,2583.68735,1421948348,1421948349,0.000756,0.000623,0.000133,0,16,6,1,6,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
60,0,0,0,528000000.0,0.0,2,0,0,0,0,0,0,0.0,1421933491,1421933491,0.0,0.0,0.0,0,2,2,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
31,29,17,17,6705208.5,6939187.5,70,64,255,255,4107971270,1962824145,202,13.426986,1421929970,1421929970,0.00062,0.000495,0.000125,0,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,6,6,83019.61719,98255.42969,22,24,255,255,3856182591,3856483512,96,508.749964,1421952013,1421952014,0.000726,0.000599,0.000127,0,3,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,1765704.625,1032258.063,4,4,0,0,0,0,76,0.624847,1421940789,1421940789,0.0,0.0,0.0,0,2,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
31,29,4,4,602608.25,648096.0,16,18,255,255,1771073396,3925314354,91,76.578864,1421954261,1421954261,0.000561,0.000464,9.7e-05,0,5,5,1,5,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,11,15,7915.373047,10101.86426,52,54,255,255,2972633366,873891084,69,3880.995284,1421949768,1421949771,0.000652,0.000519,0.000133,0,4,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,0,0,525652.5625,640864.125,2,2,0,0,0,0,89,0.0,1421928438,1421928438,0.0,0.0,0.0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
60,0,0,0,117333328.0,0.0,2,0,0,0,0,0,0,0.0,1421931018,1421931018,0.0,0.0,0.0,0,4,4,2,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
31,29,0,0,560460.625,683301.3125,2,2,0,0,0,0,89,0.0,1421930608,1421930608,0.0,0.0,0.0,0,3,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,0,0,560999.0625,683957.75,2,2,0,0,0,0,89,0.0,1421939381,1421939381,0.0,0.0,0.0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,3,5,11018.06836,73027.96875,12,18,255,255,4249705804,2105369458,565,9540.814873,1421949502,1421949503,0.000679,0.000543,0.000136,0,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,7,20,1038472.75,12584453.0,52,54,255,255,4125783349,4135037888,714,0.0,1421945536,1421945536,0.000607,0.000485,0.000122,0,5,3,3,5,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,2,2,8430.026367,9918.615234,9,10,255,255,2084140446,4234717336,138,11200.13964,1421944537,1421944538,0.000664,0.000545,0.000119,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,7,26,909631.625,13351460.0,64,66,255,255,2946433078,802853503,846,29.940818,1421948784,1421948784,0.003255,0.003095,0.00016,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,598360.6875,729508.1875,2,2,0,0,0,0,89,0.0,1421951771,1421951771,0.0,0.0,0.0,0,3,2,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,0,0,1850340.125,1034013.563,4,4,0,0,0,0,76,0.621075,1421952785,1421952785,0.0,0.0,0.0,0,5,1,1,5,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
31,29,1,4,60893.29297,1327670.75,8,12,255,255,2372421149,401055757,735,558.434288,1421936041,1421936041,0.00066,0.000527,0.000133,0,6,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,3,5,11534.32813,76449.75,12,18,255,255,2275967636,127372210,565,9528.351813,1421951592,1421951593,0.000726,0.000544,0.000182,0,2,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,1,4,13048.44824,284498.375,8,12,255,255,3734845656,3839251353,735,2157.998824,1421930377,1421930377,0.000694,0.00056,0.000134,0,5,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,6,6,2400392.75,5412342.5,22,24,255,255,3398299206,3398614796,180,17.11992,1421930040,1421930040,0.000816,0.000603,0.000213,0,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,1,4,79560.41406,1352025.625,10,12,255,255,979215960,1028366848,735,483.303646,1421935795,1421935795,0.00065,0.000518,0.000132,0,8,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,24,298171.6875,3928721.75,60,62,255,255,505203652,561955116,764,87.498897,1421938747,1421938747,0.000794,0.000604,0.00019,0,3,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,7,88017.82813,64832.32422,28,30,255,255,3951686747,4032027080,103,700.173661,1421935707,1421935707,0.000655,0.000523,0.000132,0,3,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,21,382746.3125,4747660.5,54,56,255,255,4107852628,4134570367,731,77.62882,1421932132,1421932132,0.000666,0.000532,0.000134,0,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
254,0,0,0,41454544.0,0.0,2,0,0,0,0,0,0,0.0,1421930957,1421930957,0.0,0.0,0.0,2,3,3,3,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
31,29,30,32,175247.75,261613.2344,104,106,255,255,4098599556,1953494757,150,518.466061,1421951448,1421951449,0.000683,0.00056,0.000123,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
